visibility,parent-FQN,method-name,param-list,return-type,tags
protected,org.languagetool.rules.de.GermanStyleRepeatedWordRule,messageSentenceAfter,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ca.MorfologikCatalanSpellerRule,getSpellingFileName,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.nl.MorfologikDutchSpellerRule,getSpellingFileName,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.DynamicHunspellLanguage$1,getSpellingFileName,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.server.HTTPServerConfig,getDatabasePassword,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.dev.index.Searcher,getMaxHits,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.bitext.IncorrectBitextExample,getCorrections,[],java.util.List,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.IncorrectExample,getCorrections,[],java.util.List,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.commandline.CommandLineOptions,isPrintUsage,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.AnalyzedTokenReadings,isWhitespace,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.commandline.CommandLineOptions,isVerbose,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.server.HTTPServerConfig,isVerbose,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.commandline.CommandLineOptions,isTaggerOnly,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.patterns.PatternToken,getMinOccurrence,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.openoffice.SingleDocument,getDocID,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.AnalyzedSentence,getPreDisambigTokens,[],org.languagetool.AnalyzedTokenReadings[],"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.commandline.CommandLineOptions,isBitext,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
protected,org.languagetool.rules.WordRepeatBeginningRule,isAdverb,[org.languagetool.AnalyzedTokenReadings],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=true, loops=false}"
public,org.languagetool.rules.patterns.PatternToken,isPOStagRegularExpression,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.tagging.ga.Utils,isUpperVowel,[char],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=true, ifs=false, switches=true, returns=true, parameters=true, loops=false}"
,org.languagetool.gui.LanguageAdapter,getValue,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
protected,org.languagetool.rules.ar.ArabicWrongWordInContextRule,getShortMessageString,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
protected,org.languagetool.rules.ca.CatalanWrongWordInContextDiacriticsRule,getShortMessageString,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
protected,org.languagetool.rules.de.GermanWrongWordInContextRule,getShortMessageString,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
protected,org.languagetool.rules.en.EnglishWrongWordInContextRule,getShortMessageString,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
protected,org.languagetool.rules.es.SpanishWrongWordInContextRule,getShortMessageString,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
protected,org.languagetool.rules.nl.DutchWrongWordInContextRule,getShortMessageString,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
protected,org.languagetool.rules.pt.PortugueseWrongWordInContextRule,getShortMessageString,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.patterns.Match,isStaticLemma,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.server.UserLimits,getPremiumUid,[],java.lang.Long,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ar.ArabicHomophonesRule,getLocale,[],java.util.Locale,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ar.ArabicDiacriticsRule,getLocale,[],java.util.Locale,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ca.SimpleReplaceBalearicRule,getLocale,[],java.util.Locale,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ga.PrestandardReplaceRule,getLocale,[],java.util.Locale,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.openoffice.MultiDocumentsHandler,getLocale,[],com.sun.star.lang.Locale,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.nl.SimpleReplaceRule,getLocale,[],java.util.Locale,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.pt.PortugueseReplaceRule,getLocale,[],java.util.Locale,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ga.SpacesRule,getLocale,[],java.util.Locale,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.es.SimpleReplaceRule,getLocale,[],java.util.Locale,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
