visibility,parent-FQN,method-name,param-list,return-type,tags
public,com.turn.ttorrent.client.storage.FileStorage,size,[],long,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.client.Piece,size,[],long,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.http.HTTPAnnounceRequestMessage,getInfoHash,[],byte[],"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.udp.UDPAnnounceRequestMessage,getInfoHash,[],byte[],"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.TorrentMetadataImpl,getInfoHash,[],byte[],"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.network.WriteTask,getListener,[],com.turn.ttorrent.network.WriteListener,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.tracker.TrackedTorrent,getInfoHash,[],byte[],"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.network.AcceptAttachmentImpl,getChannelListenerFactory,[],com.turn.ttorrent.network.ChannelListenerFactory,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.client.PeersStorage,getSelf,[],com.turn.ttorrent.common.Peer,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.TorrentMetadataImpl,isPrivate,[],boolean,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.Optional,isPresent,[],boolean,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.http.HTTPAnnounceRequestMessage,getTrackerId,[],java.lang.String,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.udp.UDPAnnounceRequestMessage,getActionId,[],int,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.udp.UDPAnnounceResponseMessage,getActionId,[],int,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.udp.UDPConnectRequestMessage,getActionId,[],int,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.udp.UDPConnectResponseMessage,getActionId,[],int,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.udp.UDPTrackerErrorMessage,getActionId,[],int,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.client.peer.SharingPeer,getDLRate,[],com.turn.ttorrent.client.peer.Rate,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.network.ReadWriteAttachment,getWriteTasks,[],java.util.concurrent.BlockingQueue,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.http.HTTPAnnounceResponseMessage,getIncomplete,[],int,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.udp.UDPAnnounceResponseMessage,getIncomplete,[],int,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.PeerMessage$Type,getTypeByte,[],byte,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.Peer,getHexPeerId,[],java.lang.String,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.client.Handshake,getData,[],java.nio.ByteBuffer,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.TrackerMessage,getData,[],java.nio.ByteBuffer,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.TorrentMetadataImpl,getPieceLength,[],int,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
,com.turn.ttorrent.client.EventDispatcher,multicaster,[],com.turn.ttorrent.client.TorrentListener,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.client.Piece,isValid,[],boolean,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.http.HTTPTrackerErrorMessage,getReason,[],java.lang.String,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.udp.UDPTrackerErrorMessage,getReason,[],java.lang.String,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.TrackerMessage$ErrorMessage$FailureReason,getMessage,[],java.lang.String,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.http.HTTPAnnounceResponseMessage,getPeers,[],java.util.List,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.udp.UDPAnnounceResponseMessage,getPeers,[],java.util.List,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.tracker.TrackedTorrent,getPeers,[],java.util.Map,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.Optional,orElse,[T],T,"{parameters=true, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=true, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.network.AcceptAttachmentImpl,isTimeoutElapsed,[long],boolean,"{parameters=true, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.network.ConnectTask,isTimeoutElapsed,[long],boolean,"{parameters=true, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=true, conditionals=false, multiple_statements=true, loops=false}"
public,com.turn.ttorrent.network.ReadWriteAttachment,isTimeoutElapsed,[long],boolean,"{parameters=true, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=true, conditionals=false, multiple_statements=true, loops=false}"
public,com.turn.ttorrent.common.creation.Source$1,toString,[],java.lang.String,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.client.peer.SharingPeer,isInteresting,[],boolean,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.client.LoadedTorrentImpl,toString,[],java.lang.String,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.creation.Source$2,toString,[],java.lang.String,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.Pair,toString,[],java.lang.String,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.Peer,toString,[],java.lang.String,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.PeerUID,toString,[],java.lang.String,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.network.ConnectTask,toString,[],java.lang.String,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.network.WriteTask,toString,[],java.lang.String,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
public,com.turn.ttorrent.common.protocol.udp.UDPAnnounceRequestMessage,getPort,[],int,"{parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false, multiple_statements=false, loops=false}"
